!!Order!!   Call   Name
# Also called RDXC CW-SSB    
# Last Edit  2021-03-20  
# RUSSIANDX    
# Send info   corrections direct to ve2fk@arrl.net  
# Thanks info via Nick/NA3M    
#    
RA1CT    LO
RA1CW    LO
RA1DA    LO
RA1L    SP
RA1L/M    LO
RA1M    SP
RA1M/QRP    SP
RA1N    KL
RA1NAA    KL
RA1NAL    KL
RA1NK    KL
RA1OD    AR
RA1OGM    AR
RA1OGN    AR
RA1OGP    AR
RA1OGZ    AR
RA1OHM    AR
RA1OHX    AR
RA1OK    AR
RA1OT    AR
RA1OW    AR
RA1PO    NO
RA1QA    VO
RA1QBH    VO
RA1QCB    VO
RA1QCT    VO
RA1QCX    VO
RA1QCX/QRP    VO
RA1QCZ    VO
RA1QD    VO
RA1QDP    VO
RA1QE    VO
RA1QEA    VO
RA1QFU    VO
RA1QFY    VO
RA1QG    VO
RA1QGK    VO
RA1QGW    VO
RA1QIB    VO
RA1QIF    VO
RA1QIH    VO
RA1QIK    VO
RA1QIT    VO
RA1QJA    VO
RA1QJM    VO
RA1QKB    VO
RA1QKH    VO
RA1QKT    VO
RA1QLC    VO
RA1QLR    VO
RA1QN    VO
RA1QO    VO
RA1QQ    VO
RA1QX    VO
RA1QY    VO
RA1T    NV
RA1TAA    NV
RA1TAL    NV
RA1TBH    NV
RA1TCJ    NV
RA1TD    NV
RA1TDF    NV
RA1TDL    NV
RA1TDP    NV
RA1TDX    NV
RA1TF    NV
RA1TJ    NV
RA1TL    NV
RA1TM    NV
RA1TR    NV
RA1TU    NV
RA1TV    NV
RA1WA    PS
RA1WJ    PS
RA1WL    PS
RA1WN    PS
RA1WO    PS
RA1WP    PS
RA1WR    PS
RA1WU    PS
RA1WY    PS
RA1WZ    PS
RA1ZC    MU
RA1ZF    MU
RA1ZI    MU
RA1ZM    MU
RA1ZN    MU
RA1ZP    MU
RA1ZS    MU
RA1ZZ    MU
RA1ZZ/3    MA
RA22MX    OM
RA22XA    KO
RA22XU    KO
RA27OA    NS
RA2F    KA
RA2FA    KA
RA2FAC    KA
RA2FAO    KA
RA2FAR    KA
RA2FB    KA
RA2FDL    KA
RA2FDX    KA
RA2FF    KA
RA2FFT    KA
RA2FG    KA
RA2FGK    KA
RA2FHO    KA
RA2FI    KA
RA2FIA    KA
RA2FIF    KA
RA2FIM    KA
RA2FIS    KA
RA2FIX    KA
RA2FKA    KA
RA2FM    KA
RA2FN    KA
RA2FO    KA
RA2FR    KA
RA2FS    KA
RA2FU    KA
RA2FX    KA
RA3A    MA
RA3AA    MA
RA3AAN    MA
RA3AAP    MA
RA3ABH    MA
RA3ABN    MA
RA3AD    MA
RA3ADR    MA
RA3AET    MA
RA3AFF    MA
RA3AFH    MO
RA3AG    MA
RA3AGF    MA
RA3AGM    MA
RA3AGN    MA
RA3AGV    MA
RA3AH    MA
RA3AHK    MA
RA3AIR    MA
RA3AJD    MA
RA3AJK    MA
RA3AK    MA
RA3AKF    MA
RA3AKM    MA
RA3AKT    MO
RA3AL    MO
RA3AL/M    MO
RA3AL/QRP    MO
RA3ALE    MA
RA3ALM    MA
RA3ALW    MA
RA3AM    MA
RA3AMG    MA
RA3AMO    MA
RA3AMZ    MA
RA3AN    MA
RA3ANI    MA
RA3ANL    MA
RA3AOS    MA
RA3APN    MA
RA3ARS    MA
RA3ARS/4    SR
RA3ATA    MA
RA3ATE    MA
RA3ATL    MA
RA3ATN    MA
RA3ATX    MA
RA3AUM    MA
RA3AUU    MA
RA3AV    MO
RA3AVR    MA
RA3AWC    MA
RA3AWO    MA
RA3BB    MA
RA3BE    MA
RA3BE/3    RA
RA3BL    MA
RA3BQ    MA
RA3BQ/3    KG
RA3BT    MA
RA3BZ    MA
RA3C    MA
RA3CM    MA
RA3CO    MO
RA3CQ    MA
RA3CW    MA
RA3D    MO
RA3DA    MO
RA3DAD    MO
RA3DAV    MA
RA3DBK    MO
RA3DCT    MO
RA3DD    MO
RA3DDY    MO
RA3DEJ    MO
RA3DEQ    MO
RA3DET    MO
RA3DFC    MO
RA3DFQ    MO
RA3DFS    MO
RA3DGH    MO
RA3DGX    MO
RA3DH    MO
RA3DI    MO
RA3DI/3    TV
RA3DIU    MO
RA3DJA    MO
RA3DJP    MO
RA3DJZ    MO
RA3DKM    MO
RA3DLZ    MO
RA3DM    MO
RA3DNC    MO
RA3DND    MO
RA3DNQ    MO
RA3DOJ    MO
RA3DOX    MO
RA3DQP    MO
RA3DQP/3    MA
RA3DRI    MO
RA3DSV    MO
RA3DTH    MO
RA3DTN    MO
RA3DVL    MO
RA3DVM    MO
RA3DVO    MO
RA3DW    MO
RA3DX    MO
RA3DXU    MO
RA3E    OR
RA3EA    OR
RA3EAC    OR
RA3EC    OR
RA3EDW    OR
RA3EF    OR
RA3EG    OR
RA3EK    OR
RA3EK/QRP    OR
RA3EL    OR
RA3EM    OR
RA3ET    OR
RA3EW    OR
RA3FC    MO
RA3FD    MO
RA3FF    MO
RA3FH    MO
RA3FO    MO
RA3FP    MO
RA3FQ    MO
RA3FY    MO
RA3G    LP
RA3GAS    LP
RA3GBP    LP
RA3GCE    LP
RA3GCP    LP
RA3GD    LP
RA3GFG    LP
RA3GFO    LP
RA3GFS    LP
RA3GGW    LP
RA3GHA    LP
RA3GHF    LP
RA3GI    LP
RA3GIV    LP
RA3GIX    LP
RA3GJ    LP
RA3GJA    LP
RA3GK    LP
RA3GKU    LP
RA3GKW    LP
RA3GLK    LP
RA3GN    LP
RA3GX    LP
RA3GZ    LP
RA3IAO    TV
RA3IBB    TV
RA3IBW    TV
RA3IC    TV
RA3ICK    TV
RA3ICK/3    MO
RA3ICL    TV
RA3ICM    TV
RA3ID    TV
RA3IDA    TV
RA3IDW    TV
RA3IE    TV
RA3IEF    TV
RA3IM    TV
RA3IS    TV
RA3IX    TV
RA3IZ    TV
RA3KF    VR
RA3KK    VR
RA3LAL    SM
RA3LAS    SM
RA3LAT    SM
RA3LAX    SM
RA3LB    SM
RA3LBA    SM
RA3LBW    SM
RA3LCW    SM
RA3LD    SM
RA3LDP    SM
RA3LDX    SM
RA3LDX/4    TA
RA3LJ    SM
RA3LO    SM
RA3LV    SM
RA3LW    SM
RA3LX    SM
RA3M    YR
RA3MAR    YR
RA3MAU    YR
RA3MAV    YR
RA3MB    YR
RA3MBB    YR
RA3MBC    YR
RA3MBC/N    YR
RA3MC    YR
RA3MD    YR
RA3MR    YR
RA3MU    YR
RA3MZ    YR
RA3N    KS
RA3NAN    KS
RA3NC    KS
RA3NF    KS
RA3NK    KS
RA3NM    KS
RA3NO    KS
RA3NQ    KS
RA3NS    KS
RA3NU    KS
RA3NZ    KS
RA3OA    VR
RA3ON    VR
RA3OO    VR
RA3OS    VR
RA3OU    VR
RA3OW    VR
RA3PCA    TL
RA3PCI    TL
RA3PCS    TL
RA3PD    TL
RA3PDG    TL
RA3PE    TL
RA3PIP    TL
RA3PKV    TL
RA3PLJ    TL
RA3PPA    TL
RA3PPG    TL
RA3PPM    TL
RA3PPT    TL
RA3PPV    TL
RA3PPY    TL
RA3PS    TL
RA3PW    TL
RA3QAL    VR
RA3QD    VR
RA3QDG    VR
RA3QG    VR
RA3QH    VR
RA3QHY    VR
RA3QJ    VR
RA3QJY    VR
RA3QKK    VR
RA3QKT    VR
RA3QLP    VR
RA3QN    VR
RA3QPY    VR
RA3QQQ    VR
RA3QRD    VR
RA3QSY    VR
RA3QTH    VR
RA3QUA    VR
RA3QUE    VR
RA3R    TB
RA3RA    TB
RA3RAG    TB
RA3RBD    TB
RA3RBE    TB
RA3RBL    TB
RA3RBZ    TB
RA3RCI    TB
RA3RCL    TB
RA3RDW    TB
RA3REZ    TB
RA3RFA    TB
RA3RFI    TB
RA3RFM    TB
RA3RGD    TB
RA3RGQ    TB
RA3RGY    TB
RA3RIC    TB
RA3RIR    TB
RA3RIU    TB
RA3RJH    TB
RA3RK    TB
RA3RKA    TB
RA3RKC    TB
RA3RLJ    TB
RA3RLS    TB
RA3RMG    TB
RA3RN    TB
RA3RNQ    TB
RA3RO    TB
RA3RPJ    TB
RA3RPS    TB
RA3RPW    TB
RA3RQF    TB
RA3RQJ    TB
RA3RQS    TB
RA3RRP    TB
RA3RTG    TB
RA3RTN    TB
RA3RUF    TB
RA3RUG    TB
RA3RUU    TB
RA3RUW    TB
RA3RVX    TB
RA3RVZ    TB
RA3S    RA
RA3SAE    RA
RA3SD    RA
RA3SI    RA
RA3SI/QRP    RA
RA3SK    RA
RA3SL    RA
RA3SO    RA
RA3SS    RA
RA3ST    RA
RA3SU    RA
RA3SX    RA
RA3T    NN
RA3TA    NN
RA3TAC    NN
RA3TAR    NN
RA3TAS    NN
RA3TBE    NN
RA3TD    NN
RA3TE    NN
RA3TFT/M    NN
RA3TGP    NN
RA3THN    NN
RA3THX    NN
RA3TIO    NN
RA3TJX    NN
RA3TKS    NN
RA3TLT    NN
RA3TNC    NN
RA3TNZ    NN
RA3TO    NN
RA3TOE    NN
RA3TOS    NN
RA3TP    NN
RA3TPJ    NN
RA3TSM    NN
RA3TSR    NN
RA3TT    NN
RA3TU    NN
RA3TUE    NN
RA3TUS    NN
RA3TUT    NN
RA3TV    NN
RA3TVL    NN
RA3TYL    NN
RA3U    IV
RA3UAG    IV
RA3UT    IV
RA3V    VL
RA3VDV    VL
RA3VE    VL
RA3VFF    VL
RA3VFM    VL
RA3VGS    VL
RA3VH    VL
RA3VHO    VL
RA3VI    VL
RA3VIA    VL
RA3VK    VL
RA3VKR    VL
RA3VKU    VL
RA3VLA    VL
RA3VLB    VL
RA3VLD    VL
RA3VLO    VL
RA3VMC    VL
RA3VMD    VL
RA3VME    VL
RA3VMJ    VL
RA3VMX    VL
RA3VP    VL
RA3VR    VL
RA3VX    VL
RA3VX/3    IV
RA3W    KU
RA3WBZ    KU
RA3WC    KU
RA3WCG    KU
RA3WCG/QRP    KU
RA3WCJ    KU
RA3WDK    KU
RA3WEO    KU
RA3WEU    KU
RA3WGH    KU
RA3WHB    KU
RA3WI    KU
RA3WIM    KU
RA3WJ    KU
RA3WJR    KU
RA3WJV    KU
RA3WND    KU
RA3WP    KU
RA3WRO    KU
RA3WSM    KU
RA3WT    KU
RA3WUG    KU
RA3WUG/QRP    KU
RA3WUQ    KU
RA3WUR    KU
RA3WV    KU
RA3WVG    KU
RA3WVN    KU
RA3WVO    KU
RA3XA    KG
RA3XAR    KG
RA3XCB    KG
RA3XCS    KG
RA3XCT    KG
RA3XCW    KG
RA3XCZ    KG
RA3XDH    KG
RA3XDR    KG
RA3XDV    KG
RA3XDX    KG
RA3XE    KG
RA3XEB    KG
RA3XED    KG
RA3XEU    KG
RA3XEV    KG
RA3XEW    KG
RA3XEY    KG
RA3XEY/SWL    KG
RA3XGA    KG
RA3XGY    KG
RA3XH    KG
RA3XI    KG
RA3XM    KG
RA3XO    KG
RA3XP    KG
RA3XT    KG
RA3XX    KG
RA3Y    BR
RA3YAO    BR
RA3YAU    BR
RA3YBB    BR
RA3YBH    BR
RA3YBU    BR
RA3YBW    BR
RA3YBZ    BR
RA3YC    BR
RA3YCC    BR
RA3YCG    BR
RA3YDA    BR
RA3YDJ    BR
RA3YDJ/3    MO
RA3YF    BR
RA3YK    BR
RA3YM    BR
RA3YO    BR
RA3YR    BR
RA3YRA    BR
RA3YZ    BR
RA3Z    BO
RA3ZA    BO
RA3ZAL    BO
RA3ZC    BO
RA3ZF    BO
RA3ZJ    BO
RA3ZK    BO
RA3ZKY    BO
RA3ZMW    BO
RA3ZOK    BO
RA3ZOM    BO
RA3ZRN    BO
RA3ZSE    BO
RA3ZSK    BO
RA3ZV    BO
RA3ZVW    BO
RA3ZZ    BO
RA4A-430    VG
RA4AA    VG
RA4AAO    VG
RA4AAT    VG
RA4ABI    VG
RA4AC    VG
RA4ACS    VG
RA4ACX    VG
RA4ADF    VG
RA4ADW    VG
RA4AFM    VG
RA4AFZ    VG
RA4AG    VG
RA4AI    VG
RA4AID    VG
RA4AII    VG
RA4AIS    VG
RA4AIT    VG
RA4AJG    VG
RA4AJO    VG
RA4ALY    VG
RA4APQ    VG
RA4AR    VG
RA4ARO    VG
RA4ARV    VG
RA4AT    VG
RA4CB    SA
RA4CBH    SA
RA4CBN    SA
RA4CCL    SA
RA4CCT    SA
RA4CEH    SA
RA4CEW    SA
RA4CFI    SA
RA4CGH    SA
RA4CGJ    SA
RA4CGO    SA
RA4CHQ    SA
RA4CKC    SA
RA4CL    SA
RA4CLU    SA
RA4CMP    SA
RA4CON    SA
RA4CQ    SA
RA4CSP    SA
RA4CSX    SA
RA4CTG    SA
RA4CTR    SA
RA4DAB    SA
RA4DAR    SA
RA4DB    SA
RA4DC    SA
RA4DR    SA
RA4DR/3    SM
RA4DX    SA
RA4DZ    SA
RA4F    PE
RA4F/6    KR
RA4FAU    PE
RA4FAY    PE
RA4FAZ    PE
RA4FBA    PE
RA4FBB    PE
RA4FBG    PE
RA4FCJ    PE
RA4FCJ/9    HM
RA4FDQ    PE
RA4FDY    PE
RA4FEA    PE
RA4FEU    PE
RA4FEV    PE
RA4FHK    PE
RA4FHO    PE
RA4FHY    PE
RA4FJQ    PE
RA4FJV    PE
RA4FK    PE
RA4FKV    PE
RA4FKZ    PE
RA4FLZ    PE
RA4FMH    PE
RA4FOC    PE
RA4FP    PE
RA4FQF    PE
RA4FUN    PE
RA4FUR    PE
RA4FUT    PE
RA4FVH    PE
RA4FW    PE
RA4FW/3    SM
RA4FWA    PE
RA4FX    PE
RA4HB    SR
RA4HBE    SR
RA4HBS    SR
RA4HBX    SR
RA4HCN    SR
RA4HDB    SR
RA4HDK    SR
RA4HDQ    SR
RA4HDT    SR
RA4HEV    SR
RA4HEX    SR
RA4HFE    SR
RA4HG    SR
RA4HGN    SR
RA4HHW    SR
RA4HJD    SR
RA4HKM    SR
RA4HL    SR
RA4HMA    SR
RA4HMT    SR
RA4HO    SR
RA4HPA    SR
RA4HPI    SR
RA4HRZ    SR
RA4HT    SR
RA4HTJ    SR
RA4HTN    SR
RA4HTT    SR
RA4HTX    SR
RA4HVL    SR
RA4HVX    SR
RA4HX    SR
RA4I    SR
RA4K    SR
RA4L    UL
RA4LB    UL
RA4LBS    UL
RA4LCT    UL
RA4LDT    UL
RA4LF    UL
RA4LFQ    UL
RA4LFQ/4    NN
RA4LGM    UL
RA4LHD    UL
RA4LK    UL
RA4LKW    UL
RA4LO    UL
RA4LOC    UL
RA4LP    UL
RA4LPC    UL
RA4LW    UL
RA4LX    UL
RA4LY    UL
RA4LZ    UL
RA4M    UL
RA4NAJ    KI
RA4NCC    KI
RA4NCQ    KI
RA4NCX    KI
RA4NDD    KI
RA4NF    KI
RA4NHY    KI
RA4NX    KI
RA4P    TA
RA4PBE    TA
RA4PCP    TA
RA4PCU    TA
RA4PD    TA
RA4PEE    TA
RA4PIT    TA
RA4PJ    TA
RA4PK    TA
RA4PKA    TA
RA4PKI    TA
RA4PKO    TA
RA4PO    TA
RA4POA    TA
RA4POX    TA
RA4PPB    TA
RA4PPM    TA
RA4PQ    TA
RA4PRY    TA
RA4PTI    TA
RA4PTY    TA
RA4PTZ    TA
RA4PUM    TA
RA4PX    TA
RA4RO    TA
RA4RT    TA
RA4RU    TA
RA4S    MR
RA4SAF    MR
RA4SAT    MR
RA4SE    MR
RA4SI    MR
RA4SR    MR
RA4ST    MR
RA4UAT    MD
RA4UCD    MD
RA4UDC    MD
RA4UDC/RA4UEN    MD
RA4UF    MD
RA4UIR    MD
RA4UU    MD
RA4UVK    MD
RA4UVL    MD
RA4W    UD
RA4WA    UD
RA4WC    UD
RA4WO    UD
RA4WX    UD
RA4Y    CU
RA4YAY    CU
RA4YBH    CU
RA4YDD    CU
RA4YEW    CU
RA4YFW    CU
RA4YH    CU
RA4ZA    CU
RA55GC    MO
RA56GC    MO
RA57GC    MO
RA5A    MA
RA5AD    MA
RA5AO    MA
RA5AQ    MA
RA5AW    MA
RA5B    MA
RA5BB    MA
RA5BF    MA
RA5BI    MO
RA5C    MA
RA5D    MO
RA5DU    MO
RA5F    MO
RA5FB    MO
RA5G    LP
RA5R    TB
RA5W    KU
RA5ZB    BO
RA6/RA6A    KR
RA6AAW    KR
RA6ABC    KR
RA6AEK    KR
RA6AF    KR
RA6AFB    KR
RA6AJB    KR
RA6ALS    KR
RA6AMP    KR
RA6AN    KR
RA6ANN    KR
RA6APQ    KR
RA6AQ    KR
RA6AR    KR
RA6ARI    KR
RA6ARR    KR
RA6AS    KR
RA6ASU    KR
RA6ATN    KR
RA6ATZ    KR
RA6AV    KR
RA6AWI    KR
RA6AX    KR
RA6AZ    KR
RA6BG    KR
RA6BU    KR
RA6BY    KR
RA6BZ    KR
RA6C    KR
RA6CA    KR
RA6CB    KR
RA6CI    KR
RA6CU    KR
RA6CY    KR
RA6CZ    KR
RA6DB    KR
RA6DE    KR
RA6DJ    KR
RA6DL    KR
RA6DQ    KR
RA6DT    KR
RA6ECC    KC
RA6ED    KC
RA6EE    KC
RA6EHW    KC
RA6FAB    ST
RA6FCU    ST
RA6FCX    ST
RA6FDE    ST
RA6FMW    ST
RA6FPV    ST
RA6FQE    ST
RA6FQL    ST
RA6FQO    ST
RA6FRI    ST
RA6FRN    ST
RA6FTH    ST
RA6FTH/6    VG
RA6FUN    ST
RA6FUQ    ST
RA6FUZ    ST
RA6FV    ST
RA6FVL    ST
RA6FVS    ST
RA6FVT    ST
RA6FVX    ST
RA6FYL    ST
RA6G    ST
RA6GW    ST
RA6HBZ    ST
RA6HDI    ST
RA6HFK    ST
RA6HHB    ST
RA6HIH    ST
RA6HJA    ST
RA6HJR    ST
RA6HLF    ST
RA6HMS    ST
RA6HN    ST
RA6HNR    ST
RA6HPL    ST
RA6HQY    ST
RA6HRW    ST
RA6HSA    ST
RA6HSM    ST
RA6HT    ST
RA6HVB    ST
RA6IAD    KM
RA6IGE    KM
RA6JYL    SO
RA6KE    RK
RA6L    RO
RA6LBS    RO
RA6LES    RO
RA6LF    RO
RA6LFO    RO
RA6LFR    RO
RA6LHD    RO
RA6LIS    RO
RA6LIT    RO
RA6LJM    RO
RA6LJN    RO
RA6LOO    RO
RA6LR    RO
RA6LRI    RO
RA6LSF    RO
RA6LW    RO
RA6M    RO
RA6MA    RO
RA6MH    RO
RA6MJ    RO
RA6MK    RO
RA6MQ    RO
RA6MS    RO
RA6MT    RO
RA6PA    CN
RA6PCB    CN
RA6PDG    CN
RA6PKE    CN
RA6PKN    CN
RA6PKS    CN
RA6PKV    CN
RA6UAR    AO
RA6UAS    AO
RA6UAW    AO
RA6UAZ    AO
RA6UBM    AO
RA6UD    AO
RA6UF    AO
RA6UG    AO
RA6UH    AO
RA6WAN    DA
RA6WF    DA
RA6WY    DA
RA6X    KB
RA6XB    KB
RA6XE    KB
RA6XMF    KB
RA6XPF    KB
RA6XPG    KB
RA6XQQ    KB
RA6XR    KB
RA6XTE    KB
RA6XTN    KB
RA6XTU    KB
RA6XU    KB
RA6XV    KB
RA6XW    KB
RA6Y    AD
RA6YBE    AD
RA6YBW    AD
RA6YDX    AD
RA6YDY    AD
RA6YEC    AD
RA6YEI    AD
RA6YJ    AD
RA6YK    AD
RA6YV    AD
RA7A    KR
RA7C    KR
RA7E    KC
RA7G    ST
RA7K    RK
RA7KAZ    RK
RA7KF    RK
RA7KO    RK
RA7KU    RK
RA7KW    RK
RA7M    RO
RA7R    SE
RA7RA    SE
RA7RC    SE
RA7T    ST
RA7Y    AD
RA80KEDR    MO
RA8A    CB
RA8T    OB
RA8W    BA
RA9A    CB
RA9AA    CB
RA9AAA    CB
RA9AAZ    CB
RA9AC    CB
RA9ACL    CB
RA9ACS    CB
RA9ACX    CB
RA9AD    CB
RA9AE    CB
RA9AEA    CB
RA9AFV    CB
RA9AFZ    CB
RA9AGK    CB
RA9AHE    CB
RA9AI    CB
RA9AIF    CB
RA9AIT    CB
RA9AJ    CB
RA9AKI    CB
RA9AMA    CB
RA9AMC    CB
RA9AMN    CB
RA9AMO    CB
RA9AN    CB
RA9AOA    CB
RA9AP    CB
RA9APG    CB
RA9ARK    CB
RA9ARO    CB
RA9ARP    CB
RA9ARU    CB
RA9AT    CB
RA9ATG    CB
RA9AU    CB
RA9AY    CB
RA9BQ    CB
RA9BZ    CB
RA9C    SV
RA9CB    SV
RA9CBC    SV
RA9CBO    SV
RA9CBW    SV
RA9CCK    SV
RA9CCO    SV
RA9CCU    SV
RA9CD    SV
RA9CEB    SV
RA9CEX    SV
RA9CEX/QRP    SV
RA9CHS    SV
RA9CHT    SV
RA9CHZ    SV
RA9CIN    SV
RA9CJE    SV
RA9CJG    SV
RA9CKM    SV
RA9CKQ    SV
RA9CKV    SV
RA9CMA    SV
RA9CMO    SV
RA9CN    SV
RA9CNB    SV
RA9CNF    SV
RA9CNI    SV
RA9CO    SV
RA9COZ    SV
RA9CQG    SV
RA9CQM    SV
RA9CQO    SV
RA9CRR    SV
RA9CRZ    SV
RA9CUA    SV
RA9CUT    SV
RA9CUU    SV
RA9DA    SV
RA9DF    SV
RA9DM    SV
RA9DP    SV
RA9DR    SV
RA9DU    SV
RA9DZ    SV
RA9DZ/8    CB
RA9DZ/9    CB
RA9FAA    PM
RA9FAM    PM
RA9FAW    PM
RA9FBD    PM
RA9FBK    PM
RA9FCB    PM
RA9FCE    PM
RA9FCP    PM
RA9FDR    PM
RA9FDY    PM
RA9FEL    PM
RA9FEU    PM
RA9FEU/RA9FFF    PM
RA9FFY    PM
RA9FGW    PM
RA9FHL    PM
RA9FHM    PM
RA9FHW    PM
RA9FKB    PM
RA9FKJ    PM
RA9FKQ    PM
RA9FN    PM
RA9FOE    PM
RA9FON    PM
RA9FRD    PM
RA9FTM    PM
RA9FUE    PM
RA9FUL    PM
RA9FW    PM
RA9FW/9    SV
RA9FWB    PM
RA9FZB    PM
RA9FZC    PM
RA9FZD    PM
RA9FZF    PM
RA9G    PM
RA9GAK    PM
RA9HAW    TO
RA9HBN    TO
RA9HBQ    TO
RA9HD    TO
RA9HE    TO
RA9HL    TO
RA9HM    TO
RA9HO    TO
RA9HTN    TO
RA9I    TO
RA9I/9    NS
RA9J    HM
RA9JA    HM
RA9JAT    HM
RA9JB    HM
RA9JBA    HM
RA9JC    HM
RA9JG    HM
RA9JG/0    IR
RA9JJ    HM
RA9JM    HM
RA9JO    HM
RA9JP    HM
RA9JP/8    TN
RA9JP/9    CB
RA9JR    HM
RA9JR/9    CB
RA9KAA    YN
RA9KP    YN
RA9KQ    YN
RA9KU    YN
RA9KY    YN
RA9LAN    TN
RA9LAO    TN
RA9LR    TM
RA9LT    TN
RA9LY    TN
RA9LZ    TN
RA9M-1    OM
RA9M-6    OM
RA9MA    OM
RA9MC    OM
RA9MEM    OM
RA9MI    OM
RA9MIR    OM
RA9MJ    OM
RA9MKL    OM
RA9MLR    OM
RA9MLS    OM
RA9MLW    OM
RA9MLX    OM
RA9MMF    OM
RA9MU    OM
RA9MU/QRP    OM
RA9MX    OM
RA9OAA    NS
RA9OAU    NS
RA9OAV    NS
RA9OBB    NS
RA9OBZ    NS
RA9OCI    NS
RA9OCK    NS
RA9OCP    NS
RA9ODA    NS
RA9ODK    NS
RA9ODR    NS
RA9ODW    NS
RA9ODW/A    NS
RA9ODX    NS
RA9OEC    NS
RA9OEF    NS
RA9OEL    NS
RA9OFA    NS
RA9OFC    NS
RA9OFE    NS
RA9OGA    NS
RA9OGO    NS
RA9OL    NS
RA9OM    NS
RA9ON    NS
RA9OO    NS
RA9P    NS
RA9QBA    KN
RA9QBQ    KN
RA9QBR    KN
RA9RR    KN
RA9RW    KN
RA9SAD    OB
RA9SAR    OB
RA9SAW    OB
RA9SAY    OB
RA9SB    OB
RA9SB/3    MO
RA9SBO    OB
RA9SC    OB
RA9SCU    OB
RA9SDT    OB
RA9SEA    OB
RA9SF    OB
RA9SFR    OB
RA9SFU    OB
RA9SG    OB
RA9SGV    OB
RA9SGW    OB
RA9SJT    OB
RA9SK    OB
RA9SKL    OB
RA9SKN    OB
RA9SN    OB
RA9SO    OB
RA9SOA    OB
RA9SPF    OB
RA9SPQ    OB
RA9SQ    OB
RA9SSM    OB
RA9ST    OB
RA9SVA    OB
RA9SVO    OB
RA9SWA    OB
RA9U    KE
RA9UAD    KE
RA9UAG    KE
RA9UAO    KE
RA9UC    KE
RA9UCS    KE
RA9UDA    KE
RA9UDK    KE
RA9UDO    KE
RA9UDY    KE
RA9UEP    KE
RA9UFY    KE
RA9UGU    KE
RA9UGZ    KE
RA9UHY    KE
RA9UIV    KE
RA9UIV/9    NS
RA9UKW    KE
RA9ULK    KE
RA9UMZ    KE
RA9UN    KE
RA9UO    KE
RA9USO    KE
RA9USU    KE
RA9UT    KE
RA9UU    KE
RA9UUG    KE
RA9UUK    KE
RA9UWD    KE
RA9UX    KE
RA9V    KE
RA9W    BA
RA9WGG    BA
RA9WJV    BA
RA9WN    BA
RA9WN/9    HM
RA9WNU    BA
RA9WOY    BA
RA9WR    BA
RA9WS    BA
RA9WT    BA
RA9WU    BA
RA9WV    BA
RA9WW    BA
RA9WX    BA
RA9X    KO
RA9XA    KO
RA9XAF    KO
RA9XAU    KO
RA9XE    KO
RA9XF    KO
RA9XJ    KO
RA9XQ    KO
RA9XSC    KO
RA9XSK    KO
RA9XSL    KO
RA9XU    KO
RA9XV    KO
RA9XZ    KO
RA9Y    AL
RA9YA    AL
RA9YAI    AL
RA9YAL    AL
RA9YBT    AL
RA9YBZ    AL
RA9YDA    AL
RA9YDF    AL
RA9YDW    AL
RA9YE    AL
RA9YEL    AL
RA9YF    AL
RA9YGM    AL
RA9YGO    AL
RA9YHM    AL
RA9YI    AL
RA9YJU    AL
RA9YJY    AL
RA9YLF    AL
RA9YLT    AL
RA9YME    AL
RA9YN    AL
RA9YON    AL
RA9YPD    AL
RA9YPP    AL
RA9YQA    AL
RA9YQM    AL
RA9YQR    AL
RA9YRI    AL
RA9YRQ    AL
RA9YS    AL
RA9YSF    AL
RA9YSZ    AL
RA9YTA    AL
RA9YTX    AL
RA9YTZ    AL
RA9YUB    AL
RA9YUI    AL
RA9YVA    AL
RA9YVD    AL
RA9YW    AL
RA9YY    AL
RC0A    KK
RC0AAB    KK
RC0C    HK
RC0CB    HK
RC0F    SL
RC0L    PK
RC0W    HA
RC110RAEM    HK
RC1A    SP
RC1AA    SP
RC1AM    SP
RC1C    LO
RC1NC    KL
RC1O    AR
RC1Q    VO
RC1QA    VO
RC1QI    VO
RC1T    NV
RC1TA    NV
RC1W    PS
RC1Z    MU
RC2A    MO
RC2A/3    MO
RC2A/3/M    MO
RC2A/RC2A/M    MA
RC2MT    YR
RC2SB    RA
RC2T    NN
RC2UU    IV
RC3C    MA
RC3D    MO
RC3EPC    OR
RC3F    MO
RC3G    LP
RC3M    YR
RC3P    TL
RC3R    TB
RC3RA    TB
RC3T    NN
RC3U    IV
RC3UA    IV
RC3W    KU
RC3WC    KU
RC3XA    KG
RC3ZB    BO
RC4A    VG
RC4A/6    AO
RC4AA    VG
RC4AB    VG
RC4AC    VG
RC4AF    VG
RC4AMS    VG
RC4C    SA
RC4F    PE
RC4HA    SR
RC4HAA    SR
RC4HT    SR
RC4I    SR
RC4R    TA
RC4W    UD
RC4WA    UD
RC55GC    KG
RC57GC    KG
RC5A    MA
RC5A/1    LO
RC5C    MA
RC5Z    BO
RC6A    KR
RC6AA    KR
RC6AC    KR
RC6AE    KR
RC6HB    ST
RC6IAA    KM
RC6IM    KM
RC6LA    RO
RC6M    RO
RC6U    AO
RC7A    KR
RC7B    KR
RC7C    KR
RC7F    ST
RC7I    KM
RC7K    RK
RC7KA    RK
RC7KY    RK
RC7LI    RO
RC7LI/3    MO
RC7LK    RO
RC7LS    RO
RC7XA    KB
RC80KEDR    KG
RC80MO    MO
